group_name,loinc_code,component,system,standard_unit,source_units,conversion_factors,impossible_low,impossible_high,extreme_low,extreme_high,tier,needs_review,review_reason,matched_tests,patient_count,measurement_count
gamma_glutamyl_transferase,2324-2,Gamma glutamyl transferase,Ser/Plas,arb U/L,U/L|IU/L|units/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"GGT (TEST:FCFIBR13)|GAMMA GLUTAMYL TRANSPEPTIDE (TEST:FC10.0470)|GGT (TEST:BCFHFI11)|GGT (TEST:DCSQE-GGTL)|GAMMA GLUTAMYL TRANSPEPTI (TEST:FC50.0450)|GGT (TEST:FCGGTL)|GGT (TEST:BCFIBR13)|GAMMA GLUTAMYL TRANSFERASE-MGH (TEST:SC401.1201)|GGT (TEST:NCSQE-GGTL)|GGT (TEST:SCGGTL)|GGT (TEST:FC500.4350)|GGT (TEST:FCFHFI11)|GGT BLOOD (TEST:EL:5200017229)|GGT (TEST:NCGGT)|GGT (TEST:EL:5200006231)|GGT (TEST:MCSQ-GGTAML)|GGT (TEST:FC500.4400)|GGT (TEST:BC1-30)|GGT (TEST:FC83.2310)|GGT (TEST:WCK92688)|GGT (TEST:NCGGT1)|GGT (TEST:MCSQ-K92688)|GGT (TEST:WCFIBR13)|GGTP, SERUM (TEST:WC331.1800)|GGT (TEST:WC953.1332)|GAMMA-GLUTAMYL TRANSFERASE (TEST:WC326.2305)|GGT (TEST:WC501.6761)|GGT (TEST:MCSQ-GGTL)|GAMMA GLUTAMYLTRANSFERASE (GGT), S BLOOD (TEST:EL:5290003485)|GAMMA GLUTAMYL TRANSPEPTIDASE,MP (TEST:MCGGT)|GGT (TEST:BCGGTL)|GGT (TEST:WCGGTL)",769,5997
gamma_interferon_background,71776-9,Gamma interferon background,Bld,IU/mL,not reported|IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,NIL (TEST:NCSQE-B36970)|NIL (TEST:SCB36970)|NIL (TEST:EL:5290004717)|NIL RESULT (TEST:NCSQE-TBQ4)|NIL RESULT (TEST:MCSQ-QFT45)|NIL RESULT (TEST:NCSQE-QFT45)|QUANTIFERON NIL BLOOD (TEST:EL:5290006042)|NIL (TEST:MCSQ-B36970)|NIL RESULT (TEST:MCSQ-TBQ4),61,132
globulin,2336-6,Globulin,Ser,g/dL,g/dL|g/dl|G/DL,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLOBULIN (TEST:MC.GLOB)|GLOBULIN (TEST:SCGLOB)|GLOBULIN (TEST:BC1-40)|PLASMA GLOBULIN (TEST:MCPGLOB)|GLOBULIN (TEST:DHSQE-GLOB)|GLOBULIN BLOOD (TEST:EL:5200006292)|GLOBULIN (TEST:DCSQE-GLOB)|.GLOBULIN (TEST:WC331.1250)|GLOBULIN (TEST:WCGLOB)|GLOBULIN (TEST:MCGLOB)|GLOBULIN (TEST:MCSQ-GLOB1)|GLOBULIN (TEST:NCSQE-GLOB)|GLOBULIN (TEST:FCGLOB)|GLOBULIN (TEST:VCSQE-GLOB)|GLOBULIN (TEST:MCSQ-GLOB)|GLOBULIN (TEST:BCGLOB),5820,517011
glomerular_filtration_rate,69405-9,Glomerular filtration rate,Ser/Plas/Bld,mL/min,ml/min|mL/min/1.73m2|mL/min/BSA|ML/MIN|ml/min/1.73 sq meter,{'mL/min/1.73m2': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"GFR (ESTIMATED) BLOOD (TEST:EL:5200003003)|.EST GLOM FILT RATE NON-AFRICAN AM (TEST:WC331.0810)|EGFR (TEST:FC500.1800)|EGFR POC (TEST:EL:5200006227)|EGFR (TEST:BC1-1384)|EGFR BY CYSTATIN C (TEST:DCSQE-CEGFR)|EGFR (TEST:MCSQ-EGFR)|EGFR (TEST:BCEGFR)|EGFR (TEST:DCSQE-PEGFR)|GFR,IF AFRICAN AMER (TEST:NCGFRAA)|CYSTATIN C EGFR (TEST:BCCTEGFR)|EST GLOM FILT RATE AFRICAN AMERI (TEST:WC326.2185)|EST GLOM FILT RATE NON-AFRICAN A (TEST:WC326.2180)|EGFR (TEST:NHSQE-EGFR)|EGFR (TEST:FC500.1750)|EST GLOMERULAR FILTRATION RATE (TEST:FC10.3300)|EGFR (TEST:WCPEGFR)|EGFR BY CYSTATIN C (TEST:MCSQ-CEGFR)|EGFR (TEST:SCEGFR)|.GLOM FILT RATE AFRICAN AMERIC (TEST:WC331.0821)|EGFR BY CYSTATIN C (TEST:FCCEGFR)|EGFR (CYSTATIN C) (TEST:EL:5290000883)|EGFR (TEST:MCSQ-EGFR7)|EGFR BLOOD (TEST:EL:5200004709)|EGFR (TEST:FC500.1850)|CYSTATIN C EGFR (TEST:DCSQE-CTEGFR)|EGFR BLOOD (TEST:EL:5200010525)|EGFR-POC (TEST:BC1-1450)|EGFR BY CYSTATIN C (TEST:WCCEGFR)|EGFR (TEST:EL:52000158258)|EGFR (TEST:BCPEGFR)|EST GLOMERULAR FILTRATION RATE (TEST:FC10.02211)|EGFR (TEST:DCSQE-EGFR7)|EGFR (TEST:FCEGFR)|EGFR (TEST:VCSQE-EGFR)|EGFR (TEST:VCSQE-EGFR7)|EGFR (TEST:DHSQE-EGFR)|EGFR (TEST:WCEGFR)|GFR_X1.2 IF AFR (TEST:NHGFRNAA)|EGFR (TEST:MCSQ-EGFR1)|.GLOM FILT RATE NON-AFRICAN AM (TEST:WC331.0811)|EGFR POC (TEST:BCGFRPOC)|EGFR (TEST:NCSQE-EGFR)|.EST GLOM FILT RATE AFRICAN AMERIC (TEST:WC331.0820)|EGFR (TEST:NCGFRNAA)|EGFR (TEST:DCSQE-EGFR)|EGFR (TEST:FCEGFR7)|EGFR (TEST:MCSQ-PEGFR)",5640,965282
"glu-wb,_art_or_test_el_5200006339",,,,mg/dL,mg/dL,{},0.0,9999.0,0.0,9999.0,3,True,singleton,"GLU-WB, ART OR (TEST:EL:5200006339)",175,2970
glucose,2345-7,Glucose,Ser/Plas,mg/dL,mg/dL|MG/DL|mg/dl|mg%,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"GLUCOSE REGULAR (TEST:NCRTGLU)|GLUCOSE (TEST:WH801.0300)|GLUCOSE POC (TEST:NCSK5G)|PLASMA GLUCOSE (TEST:MCP GLU)|GLUCOSE-WB (TEST:BCGLUWB8)|GLUCOSE-WB (TEST:BCGLUWB)|GLUCOSE POC (TEST:NCD7G)|WHOLE BLOOD GLUCOSE (TEST:EL:5200006314)|UA-GLUCOSE (TEST:SHUGLUCO)|GLU (TEST:MCSQ-GLU4)|GLUCOSE POC (TEST:NCUICUG)|PLASMA GLUCOSE (TEST:MCSQ-RPGLU9)|GLU POC (TEST:BCGLUPOC)|GLUCOSE UA (TEST:NHUGLUCO)|GLUCOSE (TEST:EL:5200014503)|GLUCOSE (TEST:FCGLUCA)|GLUCOSE, POCT (TEST:EL:5800001334)|UA-GLUCOSE (TEST:MHSQ-UGLU3)|GLUCOSE POC (TEST:NCSK3G)|GLUCOSE POC (TEST:NCSK4G)|GLUCOSE POC (TEST:NCPH6GL)|GLUCOSE (TEST:WC326.2145)|GLUCOSE (TEST:NCSQE-GLU)|UA-GLUCOSE (TEST:WHUGLUCO)|GLUCOSE, SERUM (TEST:WC331.0600)|UA-P/C - GLUCOSE (TEST:MH240GLUCO)|GLUCOSE (TEST:WCGLU)|GLUCOSE POC (TEST:NCUE3G)|UA-GLUCOSE (TEST:VHSQE-UGLUCO)|GLUCOSE, POCT (TEST:EL:5800001342)|GLUCOSE-WB (TEST:BC1-1007)|PLASMA GLUCOSE (TEST:MC.P GLU)|UA-GLUCOSE (TEST:MH;UGLU)|GLUCOSE (TEST:SC310.0030)|GLUCOSE (TEST:BCPGLU)|GLU POC (TEST:NCSQE-GLUPOC)|GLUCOSE POC (TEST:NCESG)|GLUCOSE (TEST:VCSQE-GLU)|GLUCOSE POC (TEST:NCD8G)|URINE GLUCOSE (TEST:FH30.2025)|GLUCOSE (TEST:MCSQ-GLU1)|GLUCOSE (STAT LAB) (TEST:MCSQ-XGLU)|GLUCOSE POC (TEST:NC4NRSYG)|GLUCOSE POC (TEST:NCM4G)|GLUCOSE POCT (TEST:MHSQ-UGLU7)|GLUCOSE (TEST:SH300.3500)|GLUCOSE POC (TEST:NCUICG)|GLUCOSE POCT (TEST:SCGLUP12)|GLUCOSE, PLASMA (TEST:WC331.0602)|GLUCOSE (TEST:WC326.0150)|GLUCOSE POC (TEST:NCUORG)|GLUCOSE (TEST:DCSQE-PGLU)|GLUCOSE UA (TEST:NCUAGLU)|GLUCOSE (TEST:WCPGLU)|UOB GLUCOSE (TEST:BHUOBGLU)|GLUCOSE POC (TEST:NCSK2G)|GLUCOSE POC (TEST:NCUS1TG)|GLUCOSE POC (TEST:NCNSCCG)|WHOLE BLOOD GLUCOSE (TEST:VCSQE-GLU7)|UA-GLUCOSE (TEST:MHSQ-UGLU1)|GLUCOSE POC (TEST:NCRADG)|GLUCOSE (TEST:FC10.0210)|UA-GLUCOSE (TEST:BHUGLUCO)|GLU (TEST:MCPOL104)|SJP-WBG (TEST:BC1-1161)|GLUCOSE (TEST:DCSQE-GLU)|GLUCOSE (TEST:FC500.2150)|GLUCOSE (TEST:MCSQ-GLU)|GLUCOSE (TEST:FCGLUC10)|GLUCOSE (TEST:MCSQ-GLUCA)|UA-GLUCOSE (TEST:FHUGLUCO)|GLUCOSE (ISTAT) (TEST:NCGLUIS)|WHOLE BLOOD GLUCOSE (TEST:MCSQ-WBGLU3)|GLUCOSE (TEST:NHSQE-GLU)|GLUCOSE POC (TEST:NCUW2G)|GLUCOSE (TEST:NHGLU)|GLUCOSE (TEST:WC326.0151)|GLUCOSE (UA) - CA (TEST:NHUAGLUC)|GLUCOSE BLOOD (TEST:EL:5200006303)|WHOLE BLOOD GLUCOSE (TEST:MCSQ-GLU7)|GLUCOSE, POCT (TEST:EL:5800001333)|GLUCOSE POC (TEST:NCPH7GL)|WHOLE BLD GLUCOSE-POC (TEST:NCSQE-GLUI7)|GLUCOSE POC (TEST:NCUESG)|GLUCOSE (CHILD) (TEST:NCGLUCH)|GLUCOSE POC (TEST:NCLABG)|GLUCOSE POC (TEST:NCD9G)|GLUCOSE POC (TEST:NCUCRHG)|GLUCOSE POC (TEST:NCORHG)|GLUCOSE (TEST:NCGLU)|GLUCOSE FASTING PLASMA (TEST:WC326.0160)|GLUCOSE POC (TEST:NCICUG)|WHOLE BLOOD GLUCOSE (TEST:MC'WBGLU)|GLUCOSE POC (TEST:NCULABG)|GLUCOSE (TEST:MC.BS)|GLUCOSE, POCT (TEST:EL:5800001347)|GLUCOSE, POCT (TEST:EL:5800001335)|GLUCOSE BLOOD (TEST:EL:5200010610)|UA-GLUCOSE (TEST:MHSQ-UGLU6)|GLUCOSE POC (TEST:NCDAV5GL)|GLUCOSE (TEST:BH2-5)|GLUCOSE, POCT (TEST:EL:5800001337)|ISTAT WB GLUCOSE (TEST:MCSQ-GLUI7)|GLUCOSE POCT (TEST:WCGLUP5)|WHOLE BLOOD GLUCOSE (TEST:MC;WBGLU)|GLUCOSE (TEST:FC500.2200)|POINT OF CARE GLUCOSE (TEST:FC600.0010)|UA-GLUCOSE (TEST:MHSQ-UGLU2)|GLUCOSE POCT (TEST:VCSQE-GLUP11)|GLUCOSE POC (TEST:NCCATHG)|GLUCOSE POCT (TEST:FCGLUP2)|GLUCOSE POC (TEST:NCCSUG)|UA-GLUCOSE (TEST:MH.UGLU)|GLUCOSE, POCT (TEST:EL:5800001336)|UA-GLUCOSE (TEST:DHSQE-UGLUCO)|GLUCOSE (TEST:DHSQE-GLU)|FASTING GLUCOSE (TEST:NCSQE-GLUF)|GLUCOSE (TEST:BCGLUC10)|PLASMA GLUCOSE (TEST:MCSQ-PGLU1)|GLUCOSE (TEST:SCGLU)|GLUCOSE UA (TEST:NHUAGLU)|GLU-POC (TEST:BC1-1428)|GLUCOSE, POCT (TEST:EL:5200014500)|WHOLE BLOOD GLUCOSE (TEST:FCGLU7)|GLUCOSE POC (TEST:NCURECG)|GLUCOSE (TEST:EL:52000161425)|GLUCOSE (TEST:MCGL)|GLUCOSE POINT OF CARE (TEST:NCGLUPOC)|GLUCOSE POC (TEST:NCPACUG)|UA-GLUCOSE (TEST:MHGLUC)|GLUCOSE, WHOLE BLD BLOOD (TEST:EL:5200006320)|GLUCOSE POC (TEST:NCANESG)|WHOLE BLOOD GLUCOSE (TEST:MCSQ-WBGLU6)|GLUCOSE POC (TEST:NC7EG)|GLUCOSE POC (TEST:NCUW1G)|GLU POC (TEST:SCGLUPOC)|GLUCOSE (TEST:MC/GL)|GLUCOSE POC (TEST:NCD6G)|GLUCOSE (TEST:SCGLUCA)|ISTAT WB GLUCOSE (TEST:EL:5200006326)|GLUCOSE POCT (TEST:NCSQE-GLUP3)|GLUCOSE POC (TEST:NCSGCHG)|GLUCOSE POC (TEST:NCUWGRG)|GLUCOSE POC (TEST:NCUENDOG)|GLUCOSE (TEST:MCBS)|UA-GLUCOSE (TEST:MHSQ-UGLUCO)|GLUCOSE,RANDOM (TEST:SC400.0600)|GLUCOSE POCT (TEST:BCGLUP1)|UA-GLUCOSE (TEST:NHSQE-UGLUCO)|RAPID GLUCOSE (TEST:DCSQE-RGLU)|SJP-GLUCOSE (TEST:BH2-49)|GLUCOSE POC (TEST:NCUSGCG)|GLUCOSE (TEST:FCGLU)|WHOLE BLD GLUCOSE-POC (TEST:MCSQ-GLUI7)|UR GLUCOSE (TEST:MCSQ-GLUC)|GLUCOSE, POCT (TEST:EL:5800001343)|UA-GLUCOSE (TEST:MH'UGLU)|GLUCOSE-WB BLOOD (TEST:EL:5200006338)|WHOLE BLOOD GLUCOSE (TEST:DCSQE-GLU7)|UA-GLUCOSE (TEST:MHSQ-UGLU5)|GLUCOSE (TEST:BC1-4)|GLUCOSE (TEST:NCSQE-GLUCA)|OGLUCOSE-WB (TEST:BC1-1315)|PLASMA GLUCOSE (TEST:MCSQ-PGLU)|GLUCOSE POC (TEST:NCENDOG)",5640,1904010
glucose^post_cfst,1558-6,Glucose^post CFst,Ser/Plas,mg/dL,MG/DL|mg/dL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"GLUCOSE FASTING (S) (TEST:NCGLU0S)|FASTING (2 HR GTT) (TEST:MCSQ-0H)|GLUCOSE FASTING (TEST:WC331.0502)|GLUCOSE FASTING (TEST:NCGLUF)|FASTING GLUCOSE BLOOD (TEST:EL:5200006324)|FASTING GLUCOSE (TEST:WCGLUF)|GLUCOSE,FASTING (TEST:SC400.0700)|GLUCOSE FASTING (TEST:WC326.2150)|GLUCOSE FASTING (TEST:WC331.0500)|FASTING (3 HR GTT) (TEST:MCSQ-0HR)|FASTING (3 HR GTT) (TEST:BC0HR)|GTT (2 HR)- FASTING GLUCOSE GLUCOSE TOLERANCE TEST, 2 HR (TEST:EL:5200000068)|FASTING (TEST:BC1-1382)|GTT (3 HR) - FASTING GLUCOSE BLOOD (TEST:EL:5200000069)|FASTING (2 HR GTT) (TEST:BC0H)",184,584
hematocrit,,,,%,%,{},0.0,9999.0,0.0,9999.0,3,True,singleton,"HCT, ART OR (TEST:EL:5200006609)|HCT (TEST:BCHCT8)",175,4477
hemoglobin,718-7,Hemoglobin,Bld,g/dL,g/dL|G/DL|g/dl|G/dL|gm/dl|GM/DL,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HGB (TEST:NCSQE-HGB7)|HGB (TEST:MHSQ-HGB1)|HGB (TEST:DCSQE-HGB)|HGB (TEST:SHHGB)|HGB POC (TEST:NCHGBPOC)|HGB (TEST:WHHGB)|HGB (TEST:MHHGB)|HGB (ISTAT) (TEST:NCHGBIS)|HGB (TEST:MHSQ-HGB)|HGB (TEST:BCBGHGB)|HEMOGLOBIN (TEST:FH20.0035)|HEMOGLOBIN (TEST:FH601.0220)|HGB (TEST:FHHGB)|VHGB (TEST:NCSQE-BGHGBV)|HEMOGLOBIN (TEST:SH100.0400)|HGB (TEST:BH1-3)|SJP-HGB (TEST:BH1-359)|HEMOGLOBIN (TEST:FH20.00351)|HEMOGLOBIN (TEST:NCHGB)|HGB (TEST:NCSQE-HGBB)|HGB (TEST:WH101.0300)|HGB (BG) BLOOD (TEST:EL:5200002001)|HEMOGLOBIN (TEST:NHHGB)|HEMOGLOBIN (TEST:WH101.0296)|HGB (TEST:EL:5200006745)|HEMOGLOBIN (TEST:BCHGB10)|VHGB (TEST:BCBGHGBV)|VHGB (TEST:BC1-340)|HEMOGLOBIN-POC (TEST:NHSQE-HGB7)|HGB (TEST:MCSQ-HGB7)|HGB BLOOD (TEST:EL:5200002000)|CBC - HGB (TEST:MH110HGB)|HEMOGLOBIN (TEST:VCSQE-HPHGB2)|HGB (TEST:NCSQE-HGB)|HGB (TEST:EL:52000161432)|HGB (TEST:MHSQ-HGB3)|HGBPOC (TEST:NHHGBPOC)|HGB (TEST:MH'HGB)|HGB (TEST:MH;HGB)|HGB (TEST:MH.HGB)|HEMOGLOBIN-POC (TEST:MHSQ-HGB7)|HGB (TEST:MHSQ-HGB2)|HEMOGLOBIN (HE) (TEST:FC50.1004)|HGB (TEST:MCSQ-HGBB)|HGB (TEST:MHSQ-HGB5)|HGB (TEST:BHHGB)|HEMOGLOBIN (TEST:NCRTHGB)|HEMOGLOBIN (TEST:DHSQE-HGB)|HGB (TEST:BC1-143)|HGB (TEST:NHSQE-HGB)|HGB (TEST:WCHGBB)|HGB (TEST:MHPOL402)|HGB BLOOD (TEST:EL:5200006739)|HGB (TEST:MHSQ-HGB4)|HGB (TEST:VHSQE-HGB)|HGB (BG) BLOOD (TEST:EL:5200006747),5920,1122284
hemoglobin^pre_therapeutic_phlebotomy,48725-6,Hemoglobin^pre therapeutic phlebotomy,Bld,mg/dL,G/DL,{'G/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,AUTOLOGOUS HGB (TEST:NHAUH),3,32
hemoglobin_a1c/hemoglobin_total,4548-4,Hemoglobin A1c/Hemoglobin.total,Bld,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,".HEMOGLOBIN A1C, B (TEST:WC953.7702)",1,1
hemoglobin_free,721-1,Hemoglobin.free,Plas,mg/L,mg/dL|mg%,{'mg%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"HEMOGLOBIN, PLASMA (TEST:BCHGBPL1)|PLASMA HEMOGLOBIN (TEST:DHSQE-PHGB)|PLASMA HEMOGLOBIN (TEST:BHPHGB)|PLASMA HEMOGLOBIN BLOOD (TEST:EL:5200010765)|PLASMA HGB (TEST:BH1-117)|PLASMA HEMOGLOBIN (TEST:EL:5200010656)|HEMOGLOBIN SER/PLA,MP (TEST:MCSQ-SERHGB)|PLASMA HEMOGLOBIN (TEST:FCPLHGB)|PLASMA HEMOGLOBIN, P (TEST:FC73.2500)|PLASMA HEMOGLOBIN (TEST:MCSQ-PLHGB)",73,2069
hemoglobin_pattern,49317-1,Hemoglobin pattern,Bld,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERPRETATION (TEST:FC77.0100)|HEMOGLOBIN SCREEN FINAL RESULT (TEST:EL:5230000505)|AGAR CONFIRM (TEST:WC603.3355)|ELECTROPHORESIS (TEST:MH356)|AGAR ELEC CONFIRMS (TEST:FC77.0300)|CITRATE HGB ELECTRO (TEST:MHSQ-HBEPTC)|TU FMET COMMENT (TEST:EL:5200014487)|CITRATE HGB ELECTRO (TEST:MHEP),57,373
hemoglobin_screen_final_result_test_bhhgbfr,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,HEMOGLOBIN SCREEN FINAL RESULT (TEST:BHHGBFR),10,66
heparin_low_molecular_weight,32684-3,Heparin.low molecular weight,PPP,arb U/mL,IU/ML|IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"ANTI FXA LOVENOX (TEST:BHLOVEN)|ANTI-XA LOVENOX (TEST:NHHEPLOV)|ANTI FXA LOVENOX (TEST:MHSQ-LOVEN)|ANTI XA (TEST:DHSQE-ANTIXA)|ANTI FXA LOVENOX (TEST:NHSQE-LOVEN)|ANTI XA (TEST:FHANTIXA)|ANTI XA (TEST:WHANTIXA)|ANTI FXA LOVENOX (TEST:WHLOVEN)|ANTI XA BLOOD (TEST:EL:5200001436)|ANTI XA (TEST:BHANTIXA)|LOW MOLR WGT HEPARIN, PLASMA (TEST:WC601.6015)|ANTI XA FOR HEPARIN (TEST:WH601.6025)",468,5828
heparin_unfractionated,3274-8,Heparin.unfractionated,PPP,arb U/mL,u/mL|IU/ml|U/mL|IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"ANTI FXA, UNFRACT. (TEST:WHUFH)|ANTI XA LEVEL (TEST:DHSQE-ANTIXA)|ANTI FXA, UNFRACTIONATED BLOOD (TEST:EL:5290007461)|HEPARIN LEVEL (TEST:EL:52000161428)|ANTI FXA, UNFRACT. BLOOD (TEST:EL:5200014481)|ANTI FXA, UNFRACT. (TEST:NHSQE-UFH)|HEPARIN (TEST:BC1-378)|HEPARIN ASSAY (TEST:MHSQ-HEPXA)|ANTI FXA, UNFRACT. (TEST:MHSQ-UFH)|HEPARIN (TEST:BCHEP10)",623,20511
hiv_protease_gene_mutations_detected,33630-5,HIV protease gene mutations detected,Isolate,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEASE MUTATIONS (TEST:FCHVGN12)|PROTEASE MUTATIONS (TEST:NCSQE-HVGN12)|PROTEASE MUTATIONS (TEST:FC78.0100)|PRPTEASE MUTATIONS (TEST:WC677.0660)|PROTEASE MUTATIONS (TEST:MCSQ-HVGN12)|PROTEASE MUTATIONS (TEST:EL:5200007209),20,111
homocysteine,13965-9,Homocysteine,Ser/Plas,umol/L;mcmol/dL; mcmol/L,MCMOL/L|mcmol/L|UMOL/L|nmol/mL|umol/L,{'umol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"HOMOCYSTEINE TOTAL (TEST:BHHCY)|HOMOCYSTEINE, TOTAL (TEST:DCSQE-HOMCYS)|HOMOCYSTEINE TOTAL (TEST:MHSQ-HCY)|HOMOCYSTEINE - SERUM (TEST:FC50.1866)|HOMOCYSTEINE, TOTAL BLOOD (TEST:EL:5290006063)|HOMOCYSTEINE,TOTAL BLOOD (TEST:EL:5200007006)|HOMOCYSTEINE (TEST:BC1-1127)|HOMOCYST(E)INE, PLASMA (TEST:WC601.6915)|HOMOCYST(E)INE, PLASMA DEFAULT (TEST:WC361.0355)|HOMOCYSTEINE TOTAL (TEST:WHHCY)|HOMOCYSTEINE (TEST:WC326.0810)|HOMOCYSTEINE (TEST:NCSQE-HCYSS1)|HOMOCYSTEINE TOTAL (TEST:DHSQE-HCY)|HOMOCYSTEINE, TOTAL (TEST:EL:5200006649)|HOMOCYSTEINE (TEST:SC404.2001)|HOMOCYSTEINE (TEST:MCSQ-HCYSS1)|HOMOCYSTEINE BLOOD (TEST:EL:52000161843)|HOMOCYSTEINE (TEST:FC500.5300)|HOMOCYSTEINE,TOTAL (TEST:BCHOMCYS)|HOMOCYSTEINE, TOTAL BLOOD (TEST:EL:5200006650)|HOMOCYSTEINE TOTAL (TEST:FHHCY)|HOMOCYSTEINE TOTAL (TEST:MHSQ-HCYP)|HOMOCYSTEINE (TEST:VCSQE-HOMOC)|HOMOCYSTEINE (S/P) (TEST:NCHOMCYS)|HOMOCYSTEINE (S/P) (TEST:NHHOMCYS)",225,1738
homocystine,20646-6,Homocystine,Ser/Plas,umol/L,umol/L|mmole/L,{'umol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"HOMOCYSTINE (TEST:BCAAX22)|XHOMOCYSTINE-NOT IN USE,SEE MMAL (TEST:BC1-525)",4,6
horowitz_index,50986-9,Horowitz index,BldV+Inhl gas,mm Hg,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FRACT INSPIRED OXY (TEST:EL:5200015207)|FRACT INSPIRED OXY (TEST:WCVFIO2),175,1000
igg/albumin,6782-7,IgG/Albumin,Ser,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,".IGG/ALBUMIN, SERUM (TEST:WC952.5142)|IGG/ALBUMIN RATIO CEREBROSPINAL FLUID (TEST:EL:5200009398)|IGG/ALBUMIN, S (TEST:MCSQ-MSPR11)",16,44
interleukin_10,26848-2,Interleukin 10,Ser/Plas,pg/mL,pg/ml|pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"IL-10, SERUM (TEST:EL:5200005492)|INTERLEUKIN-10,SL (TEST:MCSQ-IL10)|FLUID INTERLEUKIN 10 (TEST:MCSQ-FILK10)|IL-10, SERUM (TEST:DCSQE-FIL1S1)|IL-10, SERUM (TEST:FCFIL1S1)|IL-10 (FLUID) (TEST:EL:5290001362)",2,8
interleukin_17a,82334-4,Interleukin 17A,Ser/Plas,pg/mL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TH-17 ENUMERATION (TEST:EL:5200013787)|TH-17 ENUMERATION (TEST:MCSQ-TH17E),1,4
interleukin_18,33823-6,Interleukin 18,Ser/Plas,pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERLEUKIN 18 (TEST:EL:52000157696),3,3
interleukin_1_beta,13629-1,Interleukin 1 beta,Ser/Plas,pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"INTERLEUKIN 1-BETA (TEST:EL:5200005504)|INTERLEUKIN 1-BETA (TEST:FCFINTB1)|INTERLEUKIN 1-BETA (TEST:DCSQE-FINTB1)|INTERLEUKIN-1B,SPECIALTY LABS (TEST:MCSQ-IL1B)",4,17
interleukin_2,33939-0,Interleukin 2,Ser/Plas,pg/mL,pg/ml|pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"INTERLEUKIN 2 BLOOD (TEST:EL:5200007593)|INTERLEUKIN 2 (TEST:BCINL2)|INTERLEUKIN-2,SPECIALTY LABS (TEST:MCSQ-INTL2)|INTERLEUKIN 2 (TEST:BC1-412)",23,55
interleukin_2_receptor,43171-8,Interleukin 2 receptor,Ser/Plas,arb U/mL,pg/mL|PG/ML,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"INTERLEUK 2 RECEPTOR (TEST:BCIL2R1)|INTERLEUKIN-2 RECEPT (TEST:MCSQ-A34298)|INTERLEUKIN 2 RECEPTOR (TEST:EL:5200007514)|INTERLEUK 2 RECEPTOR (TEST:MCSQ-IL2R1)|INTERLEUK 2 RECEPTOR (TEST:DCSQE-IL2R1)|90021, INTERLEUKIN 2 RECEPTOR (TEST:DCSQE-ILK2RM)",52,144
interleukin_2_receptor_alpha_chain_soluble,44422-4,Interleukin 2 receptor alpha chain.soluble,Ser/Plas,arb U/mL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SOLUBLE IL 2R ALPHA (TEST:DCSQE-IL2RA)|SOLUBLE IL 2R ALPHA (TEST:MCSQ-IL2RA),2,7
interleukin_2_receptor_soluble,76039-7,Interleukin 2 receptor.soluble,Ser/Plas,pg/mL,U/ml|pg/mL|PG/ML,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"INTERLEUKIN 2 RECEPTOR (TEST:BC1-415)|INTERLEUKIN 2 RECEPTOR (TEST:DCSQE-ILK2RM)|INTERLEUKIN-2 RECEPT SOL,SPECIALTY (TEST:MCSQ-IL2R)|INTERLEUKIN 2 RECEPTOR (CD25), SOLUBLE BLOOD (TEST:EL:5200007493)|INTERLKN 2 RECEPTOR BLOOD (TEST:EL:5200007492)",78,209
